11,7
12,7
13,7
14,7
15,7
15,7
15,8
16,9
17,10
17,10
18,9
19,8
20,7
20,7
21,7
22,6
23,5
23,5
24,6
25,7
26,8
27,9
27,10
27,11
27,12
27,13
28,14
29,15
29,15
29,16
28,17
27,18
27,18
26,18
25,18
24,18
23,19
23,19
24,19
25,19
26,19
27,19
28,19
29,19
30,19
31,18
31,18
32,18
33,18
34,18
35,18
36,18
